PC1,PC2,canton,name_es,provincia,viajes,viajeros,weekday_all,weekend_all,prop_weekend,prop_night,cluster
5.818610000537427,0.18112596946848775,1207,VENTANAS,12,62422.54720962585,61655.89467100374,55548.908834992035,50002.48810569302,0.47372644564611566,0.06960733923776471,Cluster_2
2.699430916079114,-1.3131985765888914,1208,VINCES,12,40092.63730515577,38514.53945225273,36730.653376705304,35322.22838077275,0.4902264492302115,0.037554464418301084,Cluster_2
-2.1121465220427846,-0.6455932484886829,1209,PALENQUE,12,6991.396825396825,6727.460317460317,7233.880952380952,6148.928571428572,0.4594647006287384,0.028405903332514942,Cluster_1
6.000818344933121,0.8561467307236281,1210,BUENA FE,12,64024.87444511126,63589.825297845855,59294.76625165117,47092.200531073766,0.44265009103277275,0.06992481441910436,Cluster_2
3.062338316247492,-0.5110659754415797,1211,VALENCIA,12,39091.82610596707,37994.44908693416,37807.342361111114,34534.841580932785,0.47738179439813394,0.04910749998921396,Cluster_2
3.589600651500393,1.0325304614887443,1212,MOCACHE,12,45842.44372706039,45397.050607551995,42476.859663830495,34357.003365865865,0.44715965085065223,0.07216940628184595,Cluster_2
-2.4274406278729446,-0.04797309195848343,1213,QUINSALOMA,12,4655.906976744186,4458.818604651163,4638.6511627906975,4630.009302325581,0.49953381286877213,0.06042618235393891,Cluster_1
-0.536319648963204,0.2838674988536409,1301,PORTOVIEJO,13,17940.537065150984,17673.510591715305,16194.810687842604,14925.325732462772,0.47960348023166904,0.06270237270264031,Cluster_1
-2.2889497560152265,-0.798665342989395,1302,BOLÍVAR,13,7050.891982679427,6671.155830059152,6434.891370516234,6168.585257108542,0.4894352121531295,0.038502261386706406,Cluster_1
-1.7220499093540325,0.020003447502200317,1303,CHONE,13,11724.06196195531,11522.539874256074,10054.13804070262,9154.689124372357,0.47658761493867724,0.05320393190402752,Cluster_1
0.8859802113666463,0.5152722025197474,1304,EL CARMEN,13,26728.64172912993,26237.40950584623,24147.89961215625,22605.190646025218,0.483501529443168,0.07237079330124256,Cluster_1
0.16731803074580426,0.2377776338282273,1305,FLAVIO ALFARO,13,25702.0711588743,25280.406707164773,21806.98790551383,20201.20917400856,0.48088731672457286,0.06391016139952549,Cluster_1
0.30229478389828685,0.12903494739465007,1306,JIPIJAPA,13,28395.942391032833,28189.46550994952,23140.484872266778,21572.70701452324,0.4824685088271822,0.06268812462552825,Cluster_1
-1.6106439058411037,-0.4892393397118495,1307,JUNÍN,13,11425.489101080248,11129.632410950491,10253.17165782208,9891.677913333544,0.4910276385233936,0.04795841486467806,Cluster_1
